Binomial,species,Area,FID_2,TID,Group,Value,tempmean,tempstdev,precmean,precstdev,nppmean,nppstdev
Afroedura_multiporis,Afroedura_multiporis,11039.98902,190,R03783,lizard,1,18.25929386,1.820569651,846.9471536,148.1357194,5.444E+11,1.5726E+11
Afroedura_namaquensis,Afroedura_namaquensis,9021.292535,191,R03784,lizard,1,18.7093818,0.752439999,102.5860131,29.49287383,90748332715,8064288051
Afroedura_nivaria,Afroedura_nivaria,542632.2065,192,R03785,lizard,1,16.36531611,2.249683715,644.9758186,176.438577,-4.23E+35,1.20E+37
Afroedura_pienaari,Afroedura_pienaari,2453.05704,193,R03786,lizard,1,20.38992688,1.54203651,698.4853745,211.2078252,2.67314E+11,25103256062
Afroedura_pondolia,Afroedura_pondolia,40323.76022,194,R03787,lizard,1,19.53938804,1.588548506,956.1193878,107.2526786,4.57222E+11,2.33334E+11
Afroedura_pongola,Afroedura_pongola,9.996281,195,R03788,lizard,1,20.00238105,0.340662338,739,12.66604008,4.28178E+11,0
Afroedura_rondavelica,Afroedura_rondavelica,700.978966,196,R03789,lizard,1,18.44687036,1.723203885,957.3033333,99.21447133,7.24901E+11,2.38052E+11
Afroedura_rupestris,Afroedura_rupestris,9.996281,197,R03790,lizard,1,20.77291679,0.847486447,736.8333333,77.87579142,3.55061E+11,6.10E-05
Afroedura_tembulica,Afroedura_tembulica,9355.041949,198,R03791,lizard,1,16.48138693,0.930614109,634.0693008,44.36956983,3.85014E+11,62061275262
Afroedura_tirasensis,Afroedura_tirasensis,9859.269928,199,R03792,lizard,1,15.92241161,0.975382916,154.8268493,31.20462732,75110548334,11413144562
Afroedura_transvaalica,Afroedura_transvaalica,360008.6217,200,R03793,lizard,1,20.81338616,2.26717762,666.7092655,192.5004208,3.94703E+11,1.43361E+11
Afroedura_waterbergensis,Afroedura_waterbergensis,9.996281,201,R03794,lizard,1,20.26477259,0.188991179,496.1818182,11.90735588,2.76224E+11,0
Afrogecko_ansorgii,Afrogecko_ansorgii,2216.20323,202,R03795,lizard,1,20.49041199,3.476115404,679.2223881,196.6235792,4.04284E+11,21095792291
Afronatrix_anoscopus,Afronatrix_anoscopus,2393831.958,204,R06355,snake,1,26.12860083,1.446246316,1458.659044,594.3992593,-1.09E+35,6.09E+36
Afrotyphlops_angolensis,Afrotyphlops_angolensis,4041757.053,205,R09128,snake,1,23.29730423,2.033317562,1508.42256,301.7675502,-6.44E+34,4.68E+36
Afrotyphlops_anomalus,Afrotyphlops_anomalus,214595.946,206,R09129,snake,1,20.79273213,1.997143997,982.9165271,353.6445759,5.2385E+11,1.85616E+11
Afrotyphlops_bibronii,Afrotyphlops_bibronii,526277.8562,207,R09130,snake,1,17.07240537,2.606182204,710.1386721,160.7074385,-4.44E+35,1.23E+37
Afrotyphlops_blanfordii,Afrotyphlops_blanfordii,459654.6084,208,R09131,snake,1,19.18571341,3.476985045,1063.070242,377.8857884,4.89556E+11,2.54708E+11
Afrotyphlops_brevis,Afrotyphlops_brevis,107205.8109,209,R09132,snake,1,25.26284587,3.012012677,863.3674502,268.9142995,3.96512E+11,1.90337E+11
Afrotyphlops_congestus,Afrotyphlops_congestus,2337350.206,210,R09133,snake,1,24.21391363,1.594721381,1741.022213,302.8795659,8.32472E+11,2.06547E+11
Afrotyphlops_decorosus,Afrotyphlops_decorosus,4473.993476,211,R09134,snake,1,23.21287499,2.425957621,2145.363963,544.053225,5.64444E+11,2.45365E+11
Afrotyphlops_elegans,Afrotyphlops_elegans,189.540506,212,R09135,snake,1,24.6763723,0.70509304,2156.646707,109.4609042,74419822592,0
Afrotyphlops_fornasinii,Afrotyphlops_fornasinii,84927.73461,213,R09136,snake,1,22.60730566,1.138847515,784.918637,159.0654442,-2.81E+36,3.08E+37
Afrotyphlops_gierrai,Afrotyphlops_gierrai,9226.002005,214,R09137,snake,1,23.49129204,2.741572529,1152.906117,305.7300077,7.34058E+11,2.74284E+11
Afrotyphlops_kaimosae,Afrotyphlops_kaimosae,763.80557,215,R09138,snake,1,19.4500926,0.750547698,1897.73,69.42885559,9.72855E+11,0
Afrotyphlops_liberiensis,Afrotyphlops_liberiensis,204400.9865,216,R09139,snake,1,25.45309918,1.077614893,1899.91746,609.1766695,6.87207E+11,1.6206E+11
Afrotyphlops_lineolatus,Afrotyphlops_lineolatus,5139037.096,217,R09140,snake,1,24.18210259,2.575747071,1301.70316,344.8318492,-5.04E+34,4.14E+36
Afrotyphlops_manni,Afrotyphlops_manni,119.79488,218,R09141,snake,1,22.89712437,1.048593194,1986.647887,20.02575707,7.38971E+11,7660109675
Afrotyphlops_mucruso,Afrotyphlops_mucruso,3739105.316,219,R09142,snake,1,22.27065824,2.092877429,1027.394745,319.1958522,-2.04E+35,8.34E+36
Afrotyphlops_nanus,Afrotyphlops_nanus,762.048773,220,R09143,snake,1,24.82735644,0.276851699,806.4011111,75.15190689,3.85561E+11,0
Afrotyphlops_nigrocandidus,Afrotyphlops_nigrocandidus,3784.85889,221,R09144,snake,1,20.36161112,2.606705877,1237.662889,260.45951,8.12611E+11,1.67894E+11
Afrotyphlops_obtusus,Afrotyphlops_obtusus,80608.84269,222,R09145,snake,1,22.36454485,2.580192367,942.0068018,163.4271539,5.7478E+11,1.18004E+11
Afrotyphlops_punctatus,Afrotyphlops_punctatus,3268770.04,223,R09146,snake,1,26.23084364,1.959496813,1115.282302,408.1852895,4.72259E+11,2.66976E+11
Afrotyphlops_rondoensis,Afrotyphlops_rondoensis,5425.798537,224,R09147,snake,1,25.08529435,0.814191066,1030.101727,59.73958411,7.64236E+11,32268549604
Afrotyphlops_schlegelii,Afrotyphlops_schlegelii,939512.5076,225,R09148,snake,1,21.88689439,1.851438767,552.1914454,210.0182671,-2.62E+35,9.44E+36
Afrotyphlops_schmidti,Afrotyphlops_schmidti,1187253.661,226,R09149,snake,1,21.34931261,1.595505304,1181.293776,165.9586824,6.37458E+11,1.13027E+11
Afrotyphlops_steinhausi,Afrotyphlops_steinhausi,525694.7255,227,R09150,snake,1,24.35764265,0.790808209,1642.851853,269.4738004,8.42683E+11,1.72859E+11
Afrotyphlops_tanganicanus,Afrotyphlops_tanganicanus,42438.27666,228,R09151,snake,1,24.697573,1.007064629,945.3899118,61.2318055,6.60374E+11,1.11938E+11
Afrotyphlops_usambaricus,Afrotyphlops_usambaricus,3352.653298,229,R09152,snake,1,23.39944713,2.449035009,1123.154042,178.0327471,8.51508E+11,83092716197
Agama_africana,Agama_africana,541718.1927,231,R00049,lizard,1,25.85106822,1.163339828,2000.208536,668.7311266,-4.73E+35,1.27E+37
Agama_agama,Agama_agama,9847595.751,232,R00050,lizard,1,25.4969934,2.812747207,1091.190555,575.6890306,-2.10E+35,8.45E+36
Agama_armata,Agama_armata,2001854.911,234,R00052,lizard,1,21.7385376,1.964170251,847.2873146,260.669823,-1.88E+36,2.52E+37
Agama_atra,Agama_atra,981427.3931,235,R00053,lizard,1,16.90706816,2.273071401,454.996537,239.5231467,-2.33E+35,8.90E+36
Agama_bocourti,Agama_bocourti,12373.16084,236,R00054,lizard,1,27.27650599,0.319070191,824.4568641,85.24008582,3.44778E+11,49638268190
Agama_boensis,Agama_boensis,112887.3864,237,R00055,lizard,1,27.02002992,1.548243729,1543.410361,670.7150917,4.8145E+11,1.00748E+11
Agama_bottegi,Agama_bottegi,19.992561,238,R00056,lizard,1,28.92516663,1.287790128,397.24,105.6141203,1.45539E+11,61222169526
Agama_boueti,Agama_boueti,2343867.982,239,R00057,lizard,1,28.32779503,1.073398927,217.2938905,175.1575681,-1.07E+35,6.04E+36
Agama_boulengeri,Agama_boulengeri,348307.9809,240,R00058,lizard,1,28.83102057,1.014438969,223.6764466,229.0142229,71820736374,90412574096
Agama_caudospinosa,Agama_caudospinosa,38799.58612,241,R00059,lizard,1,17.58178548,3.456014562,1001.184718,330.913783,6.43082E+11,2.30173E+11
Agama_congica,Agama_congica,198479.3533,242,R00060,lizard,1,23.36612763,1.487817981,1132.089475,247.3718218,6.63504E+11,1.3948E+11
Agama_cristata,Agama_cristata,49565.63381,243,R00061,lizard,1,27.12504596,0.307790754,985.7819979,109.3183937,3.61348E+11,38717187084
Agama_doriae,Agama_doriae,2608695.913,244,R00062,lizard,1,26.01416403,2.648847115,974.4283525,339.1420096,4.07926E+11,1.78843E+11
Agama_etoshae,Agama_etoshae,69404.81608,245,R00063,lizard,1,22.2600212,0.68619557,408.1461356,60.7884405,1.59483E+11,52219864162
Agama_finchi,Agama_finchi,21801.15615,246,R00064,lizard,1,23.33568733,0.951169022,1227.213034,125.9451158,7.3369E+11,2.13873E+11
Agama_gracilimembris,Agama_gracilimembris,1685595.533,247,R00065,lizard,1,26.72569482,1.192994311,1048.459201,211.7657187,4.00438E+11,1.056E+11
Agama_hartmanni,Agama_hartmanni,480590.7574,248,R00066,lizard,1,27.76201171,1.214936956,94.06390268,139.7268611,44196873531,54320382908
Agama_hispida,Agama_hispida,176470.1389,249,R00067,lizard,1,16.90709456,1.831030678,207.4860716,102.3633339,97274370267,70804525938
Agama_hulbertorum,Agama_hulbertorum,2715.231361,250,R00068,lizard,1,21.22028398,1.076594706,645.9622404,129.4501411,3.06184E+11,83665441724
Agama_impalearis,Agama_impalearis,968863.354,251,R00069,lizard,1,20.24964356,4.915833628,193.5990645,168.8728886,66251307746,71853824164
Agama_insularis,Agama_insularis,55252.22019,252,R00070,lizard,1,26.31624692,1.895655801,2368.09461,575.9696256,5.87316E+11,68999101007
Agama_kaimosae,Agama_kaimosae,31393.66492,253,R00071,lizard,1,18.59153901,2.872592858,924.0649761,277.0272297,5.72716E+11,2.54088E+11
Agama_kirkii,Agama_kirkii,1011749.106,254,R00072,lizard,1,22.00060992,2.143407854,838.7250515,263.4591876,-9.94E+35,1.84E+37
Agama_knobeli,Agama_knobeli,76066.92614,255,R00073,lizard,1,18.30132747,1.549824864,91.83909702,52.63746324,46641433351,21657343324
Agama_lanzai,Agama_lanzai,9.996281,256,R00074,lizard,1,27.32467959,0.127270435,26.38461538,0.624926031,42193223680,0
Agama_lebretoni,Agama_lebretoni,231205.6134,257,R00075,lizard,1,24.26024002,1.557645925,2045.22991,396.2518213,6.66302E+11,1.77404E+11
Agama_lionotus,Agama_lionotus,742107.4829,258,R00076,lizard,1,23.77601244,2.854144158,725.8495021,328.5669607,-3.50E+35,1.09E+37
Agama_lucyae,Agama_lucyae,19.992561,259,R00077,lizard,1,20.4234126,1.179490345,1220.619048,64.57957527,7.23207E+11,19104400110
Agama_makarikarika,Agama_makarikarika,49200.13286,260,R00078,lizard,1,19.33916215,2.387860947,463.3908975,62.35281943,2.04758E+11,45008000863
Agama_montana,Agama_montana,22699.51484,261,R00080,lizard,1,23.65643905,2.590133238,1183.262255,219.1775869,7.32475E+11,1.24602E+11
Agama_mossambica,Agama_mossambica,748583.7858,262,R00081,lizard,1,23.99759701,1.832875051,1100.219646,205.1361972,-3.40E+35,1.07E+37
Agama_mucosoensis,Agama_mucosoensis,39197.62474,263,R00082,lizard,1,24.09075127,1.210102462,807.9014388,190.5143989,6.56648E+11,1.59458E+11
Agama_mwanzae,Agama_mwanzae,199488.834,264,R00083,lizard,1,22.1418774,1.400267863,927.9468705,131.5212709,5.5756E+11,1.21081E+11
Agama_parafricana,Agama_parafricana,68898.65078,265,R00084,lizard,1,26.72107269,0.556856409,1145.111915,88.02886361,4.64492E+11,1.19827E+11
Agama_paragama,Agama_paragama,1794487.404,266,R00085,lizard,1,25.86116954,1.742968195,1137.2282,455.4421201,4.9802E+11,2.33846E+11
Agama_persimilis,Agama_persimilis,77167.63897,267,R00086,lizard,1,26.81940555,1.226053965,259.401388,134.7587558,1.1149E+11,84594583231
Agama_planiceps,Agama_planiceps,563848.9241,268,R00087,lizard,1,21.16091813,1.650026315,636.3099347,438.8874534,3.42764E+11,2.57641E+11
Agama_robecchii,Agama_robecchii,298656.4807,269,R00088,lizard,1,25.18166257,2.016615224,161.5014495,88.00078217,56896914427,34811089003
Agama_rueppelli,Agama_rueppelli,654486.2765,270,R00089,lizard,1,24.16602895,3.069631757,548.2454591,244.731707,-3.94E+35,1.16E+37
Agama_sankaranica,Agama_sankaranica,1644149.105,271,R00090,lizard,1,26.7941697,1.418787895,1065.437516,314.7242943,3.74889E+11,1.51295E+11
Agama_somalica,Agama_somalica,29.988842,272,R00091,lizard,1,21.5704955,0.564375311,471.4864865,59.38360026,1.0296E+11,30228073372
Agama_spinosa,Agama_spinosa,1314005.371,273,R00092,lizard,1,24.8041317,4.200436424,459.4694807,417.621989,1.74216E+11,1.99047E+11
Agama_sylvana,Agama_sylvana,871579.6349,274,R00093,lizard,1,25.26777846,1.276534002,1905.784813,576.107528,-2.99E+35,1.01E+37
Agama_tassiliensis,Agama_tassiliensis,1310061.515,275,R00094,lizard,1,25.16961974,2.385704381,41.29783845,33.43216296,21071199348,6817650625
Agama_turuensis,Agama_turuensis,5728.333798,276,R00095,lizard,1,20.34100754,1.569083814,683.8282783,42.12987485,4.81426E+11,85069983325
Agama_weidholzi,Agama_weidholzi,532329.0497,277,R00096,lizard,1,26.99248694,1.333472466,1080.135397,444.5027093,3.79555E+11,1.5352E+11
Agamodon_anguliceps,Agamodon_anguliceps,201432.633,278,R08955,worm lizard,1,27.60805842,0.881964681,442.8034581,80.84379032,2.12699E+11,98949075617
Agamodon_arabicus,Agamodon_arabicus,16054.33765,279,R08956,worm lizard,1,26.13665551,2.941449315,157.5952145,101.0288387,40868354137,14347323406
Agamodon_compressus,Agamodon_compressus,18958.002,280,R08957,worm lizard,1,27.49217296,0.44100381,376.3889089,53.11981279,1.52602E+11,59547596658
Agkistrodon_bilineatus,Agkistrodon_bilineatus,51747.84194,282,R09516,snake,1,25.06712883,2.217695482,1532.359195,533.3319233,6.05777E+11,1.74201E+11
Agkistrodon_contortrix,Agkistrodon_contortrix,2315993.418,283,R09517,snake,1,15.01397742,3.067015199,1141.279874,261.4331982,4.36725E+11,1.29424E+11
Agkistrodon_howardgloydi,Agkistrodon_howardgloydi,19296.02635,284,R09518,snake,1,26.42395386,1.256313424,1560.897052,259.1944587,-2.62E+37,9.07E+37
Agkistrodon_piscivorus,Agkistrodon_piscivorus,1501974.06,285,R09519,snake,1,17.52089814,2.356817656,1228.308624,249.1615079,-4.40E+35,1.22E+37
Agkistrodon_russeolus,Agkistrodon_russeolus,17965.35393,286,R09520,snake,1,25.66113791,0.47796971,1131.868587,142.7516463,8.17335E+11,84808726039
Agkistrodon_taylori,Agkistrodon_taylori,71605.91529,287,R09521,snake,1,23.3382785,1.818751678,927.3468222,278.6935054,4.88999E+11,2.04995E+11
Ahaetulla_dispar,Ahaetulla_dispar,29884.0908,288,R01073,snake,1,24.00683853,2.79994535,1391.891981,866.2076927,3.68826E+11,1.11743E+11
Ahaetulla_fasciolata,Ahaetulla_fasciolata,1378766.594,289,R01074,snake,1,25.71049776,2.062406984,2819.46988,562.7805271,-7.54E+35,1.60E+37
Ahaetulla_fronticincta,Ahaetulla_fronticincta,88199.75446,290,R01075,snake,1,24.19479637,6.714340871,2960.719346,1036.97824,3.55379E+11,1.35786E+11
Ahaetulla_mycterizans,Ahaetulla_mycterizans,331507.5435,291,R01076,snake,1,25.50004746,2.233961133,2409.14827,528.1409488,-1.55E+36,2.29E+37
Ahaetulla_nasuta,Ahaetulla_nasuta,2239794.096,292,R01077,snake,1,26.01801033,1.584399545,1188.127846,649.8104454,-5.47E+35,1.36E+37
Ahaetulla_perroteti,Ahaetulla_perroteti,1694.799945,293,R01078,snake,1,16.7543645,2.994147645,1726.976756,647.1153834,5.39308E+11,14510129152
Ahaetulla_prasina,Ahaetulla_prasina,4694516.165,294,R01079,snake,1,24.30700543,3.424784522,2134.239458,805.2568474,-3.22E+35,1.05E+37
Ahaetulla_pulverulenta,Ahaetulla_pulverulenta,216657.1478,295,R01080,snake,1,24.83072862,2.052705452,1666.31426,1197.602206,3.45903E+11,1.93125E+11
Ailuronyx_seychellensis,Ailuronyx_seychellensis,232.573453,296,R03798,lizard,1,26.2168733,0.72242839,2322.933884,48.59568997,-2.64E+38,1.52E+38
Ailuronyx_tachyscopaeus,Ailuronyx_tachyscopaeus,228.293369,297,R03799,lizard,1,26.20895577,0.713848369,2322.473029,48.93411926,-2.64E+38,1.65E+38
Ailuronyx_trachygaster,Ailuronyx_trachygaster,66.915223,298,R03800,lizard,1,26.39597005,0.561392127,2284.737705,26.50821193,-7.84E+37,1.93E+38
Aldabrachelys_gigantea,Aldabrachelys_gigantea,164.63215,299,R10156,turtle,1,26.4914635,0.064667472,994.6097561,38.38881827,-2.01E+37,1.86E+38
Alexandresaurus_camacan,Alexandresaurus_camacan,66269.25631,300,R04886,lizard,1,22.62268164,1.478377266,1178.964645,425.7560868,7.87515E+11,2.90203E+11
Algyroides_fitzingeri,Algyroides_fitzingeri,33020.90118,301,R05291,lizard,1,14.68334815,1.998656194,664.0493361,149.6353359,3.12717E+11,1.62902E+11
Algyroides_marchi,Algyroides_marchi,3536.878961,302,R05292,lizard,1,11.69035234,1.299081954,506.1965992,67.40065319,2.21958E+11,37995340597
Algyroides_moreoticus,Algyroides_moreoticus,22702.09398,303,R05293,lizard,1,14.33478073,2.296292102,750.6315646,111.8228771,2.58004E+11,1.08384E+11
Algyroides_nigropunctatus,Algyroides_nigropunctatus,75640.05358,304,R05294,lizard,1,12.30880072,2.925728423,1084.750653,276.4128107,3.03658E+11,92570903284
Alinea_berengerae,Alinea_berengerae,27.957532,305,R07030,lizard,1,27.10808844,0.102794677,1791.941176,30.26640651,-3.40E+38,0
Alinea_lanceolata,Alinea_lanceolata,19.992561,306,R07031,lizard,1,26.92533325,0.188395859,1580.44,86.4837927,-2.63E+36,2.39E+38
Alinea_luciae,Alinea_luciae,617.396506,307,R07032,lizard,1,26.13428372,0.793551083,2083.860918,73.78533398,-2.00E+38,1.73E+38
Alinea_pergravis,Alinea_pergravis,23.527584,308,R07033,lizard,1,26.9238635,0.349160797,1625.954545,93.95186256,-3.40E+38,3.78E+22
Alligator_mississippiensis,Alligator_mississippiensis,934260.4243,309,R00001,croc,1,18.76274906,1.788889596,1275.478318,223.0098286,-7.20E+35,1.56E+37
Alluaudina_bellyi,Alluaudina_bellyi,44946.62258,311,R05566,snake,1,22.9013685,3.027160223,1714.00582,337.1835524,7.93613E+11,2.57803E+11
Alluaudina_mocquardi,Alluaudina_mocquardi,9.996281,312,R05567,snake,1,26.58541679,0.012254461,1621.8,9.816312953,8.01626E+11,25527975325
Alopoglossus_angulatus,Alopoglossus_angulatus,6440232.029,313,R04887,lizard,1,25.78295052,1.322676041,2287.738496,482.8500256,-8.07E+34,5.24E+36
Alopoglossus_atriventris,Alopoglossus_atriventris,1001756.473,314,R04888,lizard,1,25.76383072,1.51438759,2511.476099,443.6970298,9.63711E+11,66247273610
Alopoglossus_buckleyi,Alopoglossus_buckleyi,535115.7219,315,R04889,lizard,1,25.2214764,2.402698888,2347.45666,650.9637284,9.2876E+11,1.2288E+11
Alopoglossus_copii,Alopoglossus_copii,42931.79718,316,R04890,lizard,1,25.21009913,1.080111488,3067.952214,306.2977852,9.43113E+11,24440204712
Alopoglossus_festae,Alopoglossus_festae,94193.69046,317,R04891,lizard,1,21.85200022,4.784072837,1665.454464,904.2664249,3.51383E+11,1.6182E+11
Alopoglossus_lehmanni,Alopoglossus_lehmanni,3598.105596,318,R04892,lizard,1,25.86929954,0.763302882,5163.369293,879.8593351,6.96903E+11,1.71999E+11
Alopoglossus_viridiceps,Alopoglossus_viridiceps,416.428661,319,R04893,lizard,1,17.64438147,1.905088764,1625.259794,366.1973927,1.57511E+11,39152960911
Alsophis_antiguae,Alsophis_antiguae,10.004346,320,R02631,snake,1,26.66934531,0.119466878,1120.357143,15.71444805,-2.74E+35,2.40E+38
Alsophis_antillensis,Alsophis_antillensis,1185.548595,321,R02632,snake,1,25.23101472,1.47148608,1797.026003,233.3267007,-5.72E+37,1.81E+38
Alsophis_danforthi,Alsophis_danforthi,7.503743,322,R02633,snake,1,26.47083359,0.404711799,1592,10.48808848,72860401664,0
Alsophis_manselli,Alsophis_manselli,115.125519,323,R02634,snake,1,25.50117081,1.047841697,1565.669421,54.56338924,-3.40E+38,3.78E+22
Alsophis_rijgersmaei,Alsophis_rijgersmaei,161.225969,324,R02635,snake,1,26.52435302,0.316385519,992.4223602,38.7321812,-1.10E+37,2.08E+38
Alsophis_rufiventris,Alsophis_rufiventris,310.711953,325,R02636,snake,1,25.52470405,1.16706129,1348.553977,102.6409089,-1.09E+37,1.35E+38
Alsophis_sajdaki,Alsophis_sajdaki,0.183476,326,R02637,snake,1,NA,NA,NA,NA,-3.40E+38,0
Alsophis_sanctonum,Alsophis_sanctonum,6.486436,327,R02638,snake,1,27.22083354,0.241953761,1607.125,8.491723912,72860401664,0
Alsophis_sibonius,Alsophis_sibonius,761.820387,328,R02639,snake,1,24.65763644,1.488778184,1955.934503,92.45100699,-1.40E+37,2.31E+38
Alsophylax_przewalskii,Alsophylax_przewalskii,863889.3438,332,R03804,lizard,1,8.5658196,6.036418992,52.20409533,35.28595176,13811408160,16357865975
Alsophylax_tadjikiensis,Alsophylax_tadjikiensis,45113.08644,334,R03806,lizard,1,9.231003949,6.831928051,579.0169274,179.5533009,1.33024E+11,48280563851
Altiphylax_baturensis,Altiphylax_baturensis,4975.912262,335,R03807,lizard,1,-2.865708008,6.21444678,187.8435252,65.89361471,28533041792,15176628112
Altiphylax_levitoni,Altiphylax_levitoni,25181.78311,336,R03808,lizard,1,5.50717997,5.115951673,526.8253542,253.9327268,67383005491,24998007189
Altiphylax_mintoni,Altiphylax_mintoni,2539.302922,337,R03809,lizard,1,18.38058553,1.364772657,685.5255878,65.45440144,2.33078E+11,27307259712
Altiphylax_stoliczkai,Altiphylax_stoliczkai,137019.6453,338,R03810,lizard,1,5.763257026,8.146324324,201.4729887,224.7801862,58321139772,70702738931
